ID;LineNr;CCB_Category;Blank1;AccountingCode;Source_account;Eight_digit_Number;Account_name;Level_3_Account_Code_COA_natural_account_code;Level_3_Account_Name;Account_change_status;PBC_No;blank;Amount_In_Management_Statement
6839;NULL;卖出回购金融资产款 Financial assets sold for repurchase;NULL;NULL;23402;23402759;向集团内金融机构借款  (回购协议) Intergroup borrowing (REPO);209163;向集团内金融机构卖出回购证券 Sale- REPO securities to inter group financial institutions;131030新增 Added, 1512新增 Added;24;NULL;0
6840;27;吸收存款 Deposit taking;NULL;NULL;23009;23009212;公司客户往来存款 Current Account - Customer;220161;单位往来存款 Current account- Company;1512新增 Added;NULL;NULL;-13911793,69
6841;27;吸收存款 Deposit taking;NULL;NULL;23110;23110222;其他客户储蓄存款 Saving Account - Customer;220162;其他客户储蓄存款 Savings account- Other customers;1512新增 Added;NULL;NULL;0
6842;27;吸收存款 Deposit taking;NULL;NULL;23110;23110233;公司客户储蓄存款 Savings account- Customer;220163;跨境贸易人民币结算储蓄存款 Savings account- Cross-border TSE;121205修改 Revised, 1512新增 Added;NULL;NULL;0
6843;27;吸收存款 Deposit taking;NULL;NULL;23009;23009217;付息账户往来存款 Current Account-Customer-Interest Bearing Account;220164;单位计息账户往来存款 Interest bearing current account- Company;1512新增 Added;NULL;NULL;0
6844;27;吸收存款 Deposit taking;NULL;NULL;23110;23110227;跨境非贸易人民币结算储蓄存款 Savings Account-Non–IND&TSE                                 ;220165;跨境非贸易人民币结算储蓄存款 Savings account- Cross-border Non TSE;1512新增 Added;NULL;NULL;0
6845;27;吸收存款 Deposit taking;NULL;NULL;23110;23110230;多币种客户储蓄存款 Savings Account - Customer-Multi Currency;220167;多币种客户储蓄存款 Savings account- Multi-currency customers;1512新增 Added;NULL;NULL;0
6846;27;吸收存款 Deposit taking;NULL;NULL;23110;23110254;公司外汇杠杆保证金储蓄存款 CORPORATE CFX MARGIN SAVINGS DEPOSITS;220169;单位外汇杠杆保证金储蓄存款 Savings account- Foreign exchange leverage margin- Company;1512新增 Added;NULL;NULL;0
6847;27;吸收存款 Deposit taking;NULL;NULL;23015;23015250;公司已到期定期存款 Corporate matured time deposits;220170;公司已到期定期存款 Corporate matured time deposits;131030新增 Added, 1512新增 Added;NULL;NULL;0
6848;27;吸收存款 Deposit taking;NULL;NULL;23250;23250201;其他存款 Other deposits;220172;单位其他存款 Other savings- Company;1512新增 Added;NULL;NULL;0
6849;27;吸收存款 Deposit taking;NULL;NULL;23110;23110260;公司客户股票保证金储蓄存款 STOCK MARGIN TRADING SAVING DEPOSITS - CUSTOMER;220173;单位股票保证金储蓄存款 Savings account- Stock margin- Company;1512新增 Added;NULL;NULL;0
6850;27;吸收存款 Deposit taking;NULL;NULL;23009;23009216;往来存款不动户 Current Account - Dormant;220174;往来存款不动户 Dormant deposit account- Current account;1512新增 Added;NULL;NULL;0
6851;27;吸收存款 Deposit taking;NULL;NULL;23009;23009232;公司客户往来存款 Current account- Customer;220175;人民币贸易结算往来存款 Current account- TSE;121205修改 Revised, 1512新增 Added;NULL;NULL;0
6852;27;吸收存款 Deposit taking;NULL;NULL;23110;23110226;储蓄存款不动户 Saving Account- Dormant;220176;储蓄存款不动户 Dormant deposit account- Savings account;1512新增 Added;NULL;NULL;0
6853;27;吸收存款 Deposit taking;NULL;NULL;23009;23009219;QDII客户往来存款 Current Account -QDII;220177;QDII客户往来存款 Current account- QDII customers;1512新增 Added;NULL;NULL;0
6854;27;吸收存款 Deposit taking;NULL;NULL;23110;23110229;QDII客户储蓄存款 Saving Account-Customer - QDII;220178;QDII客户储蓄存款 Savings account- QDII customers;1512新增 Added;NULL;NULL;0
6855;27;吸收存款 Deposit taking;NULL;NULL;23010;23010217;公司客户往来存款调整 Adjustment- Current account- Customer;220179;单位计息账户往来存款调整 Adjustment- Interest bearing current account- Company;121205修改 Revised, 1512新增 Added;NULL;NULL;0
6856;27;吸收存款 Deposit taking;NULL;NULL;23010;23010212;无息账户往来存款调整 Adj - Non-interest bearing Current Account - cust;220180;单位往来存款调整 Adjustment- Current account- Company;1512新增 Added;NULL;NULL;0
6857;27;吸收存款 Deposit taking;NULL;NULL;23310;23310732;公司客户定期存款 Time deposit- Customer;220201;单位定期存款 Time deposit- Company;121205修改 Revised, 1512新增 Added;NULL;NULL;-14000000
6858;27;吸收存款 Deposit taking;NULL;NULL;23310;23310747;跨境贸易人民币结算定期存款 Time Deposit–TSE                                     ;220261;跨境贸易人民币结算定期存款 Time deposit- Cross-border TSE;1512新增 Added;NULL;NULL;0
6859;27;吸收存款 Deposit taking;NULL;NULL;23310;23310748;跨境非贸易人民币结算定期存款 Time Deposit–Non–IND&TSE                                       ;220262;跨境非贸易人民币结算定期存款 Time deposit- Cross-border non TSE;1512新增 Added;NULL;NULL;0
6860;27;吸收存款 Deposit taking;NULL;NULL;23330;23330732;商业货币市场存款 Commercial money market deposit;220264;商业货币市场存款 Commercial money market deposit;121205修改 Revised, 1512新增 Added;NULL;NULL;0
6861;27;吸收存款 Deposit taking;NULL;NULL;23201;23201258;公司通知存款 Corporate call deposits;220301;单位通知存款 Company call deposits;131030新增 Added, 1512新增 Added;NULL;NULL;0
6862;27;吸收存款 Deposit taking;NULL;NULL;23201;23201259;公司需通知存款 CORPORATE CALLABLE DEPOSITS;220361;单位需通知存款 Company call deposits;1512新增 Added;NULL;NULL;0
6863;27;吸收存款 Deposit taking;NULL;NULL;23011;23011350;客户往来账户保证金存款 Interest expense- Margin a/c;226012;国际信用证保证金活期存款 Demand deposits- Margin- International L/C;1512新增 Added;NULL;NULL;0
6864;27;吸收存款 Deposit taking;NULL;NULL;23011;23011353;客户提货担保保证金存款 Shipping Guarantee Margin Deposit ;226062;客户提货担保保证金存款 Margin deposit- Shipping guarantee- Customer;1512新增 Added;NULL;NULL;0
6865;27;吸收存款 Deposit taking;NULL;NULL;23309;23309357;客户开立保函保证金存款 Margin Time Deposit-Guarantee;226106;国际保函保证金定期存款 Time deposit- Margin- International letter of guarantee;1512新增 Added;NULL;NULL;0
6866;27;吸收存款 Deposit taking;NULL;NULL;23309;23309350;客户开立信用证保证金存款 Margin Time Deposit -L/C Opening;226112;国际信用证保证金定期存款 Time deposit- Margin- International L/C;1512新增 Added;NULL;NULL;0
6867;27;吸收存款 Deposit taking;NULL;NULL;23308;23308000;其他客户保证金存款 Margin time deposit- Others;226159;单位其他保证金定期存款 Time deposit- Other margin- Company;1512新增 Added;NULL;NULL;0
6868;27;吸收存款 Deposit taking;NULL;NULL;23309;23309729;客户无本金远期交割外汇远期合约保证金存款 Margin time deposit- Ndf- Customer;226161;客户无本金远期交割外汇远期合约保证金定期存款 Time deposit- NDF Margin- Customer;1512新增 Added;NULL;NULL;0
6869;27;吸收存款 Deposit taking;NULL;NULL;23309;23309743;客户质押保证金存款 Margin Time Deposit -Pledged- Customer;226162;客户质押保证金定期存款 Time deposit- Pledge margin- Customer;1512新增 Added;NULL;NULL;-83500000
6870;27;吸收存款 Deposit taking;NULL;NULL;23309;23309245;客户融资租赁保证金存款 Margin Time Deposit-Financial Leases;226163;单位融资租赁保证金定期存款 Time deposit- Finance lease margin- Company;1512新增 Added;NULL;NULL;0
6871;27;吸收存款 Deposit taking;NULL;NULL;23013;23013215;个人客户往来存款 Current account- Personal;230101;个人活期储蓄存款 Savings account- Personal demand deposit;1512新增 Added;NULL;NULL;0
6872;27;吸收存款 Deposit taking;NULL;NULL;23017;23017252;计息个人客户往来存款 Interest bearing personal current account;230101;个人活期储蓄存款 Savings account- Personal demand deposit;131030新增 Added, 1512新增 Added;NULL;NULL;0
6873;27;吸收存款 Deposit taking;NULL;NULL;23018;23018253;计息员工客户往来存款 Interest bearing staff current account;230101;个人活期储蓄存款 Savings account- Personal demand deposit;131030新增 Added, 1512新增 Added;NULL;NULL;0
6874;27;吸收存款 Deposit taking;NULL;NULL;23016;23016251;个人已到期定期存款 Personal matured time deposits;230161;个人已到期定期存款 Personal matured time deposits;131030新增 Added, 1512新增 Added;NULL;NULL;0
6875;27;吸收存款 Deposit taking;NULL;NULL;23111;23111225;个人客户储蓄存款 Savings account- Customer- Personal;230162;个人客户储蓄存款 Savings account- Customer- Personal;1512新增 Added;NULL;NULL;0
6876;27;吸收存款 Deposit taking;NULL;NULL;23111;23111254;个人外汇杠杆保证金储蓄存款 PERSONAL CFX MARGIN SAVINGS DEPOSITS;230163;个人外汇杠杆保证金储蓄存款 Savings account- Foreign exchange leverage margin- Personal;1512新增 Added;NULL;NULL;0
6877;27;吸收存款 Deposit taking;NULL;NULL;23111;23111256;个人黄金储蓄存款 PERSONAL STATEMENT GOLD ACCOUNT;230165;个人黄金储蓄存款 Savings account- Personal gold reserve;1512新增 Added;NULL;NULL;0
6878;27;吸收存款 Deposit taking;NULL;NULL;23111;23111260;股票保证金储蓄存款 STOCK MARGIN TRADING SAVING DEPOSITS;230166;个人股票保证金储蓄存款 Savings account- Stock margin- Personal;1512新增 Added;NULL;NULL;0
6879;27;吸收存款 Deposit taking;NULL;NULL;23111;23111255;员工储蓄存款 STAFF SAVINGS DEPOISTS;230167;员工客户储蓄存款 Staff savings account;1512新增 Added;NULL;NULL;0
6880;27;吸收存款 Deposit taking;NULL;NULL;23014;23014215;个人客户往来存款调整 Adjustment- Current account- Personal;230168;个人往来存款调整 Adjustment- Current account- Personal;1512新增 Added;NULL;NULL;0
6881;27;吸收存款 Deposit taking;NULL;NULL;23316;23316246;个人客户定期存款 Time deposit- Personal;230203;个人整存整取储蓄存款 Savings account- Lump-sum time deposit- Personal;1206新增 Added, 1512新增 Added;NULL;NULL;0
6882;27;吸收存款 Deposit taking;NULL;NULL;23312;23312742;员工客户定期存款 Time deposit- Staff;230270;员工客户定期存款 Time deposit- Staff;120331更名 Renamed, 1512新增 Added;NULL;NULL;0
6883;27;吸收存款 Deposit taking;NULL;NULL;23200;23200257;个人通知存款 Personal call deposits;230301;个人通知存款 Personal call deposits;131030新增 Added, 1512新增 Added;NULL;NULL;0
6884;27;吸收存款 Deposit taking;NULL;NULL;23200;23200261;个人需通知存款 PERSONAL CALLABLE DEPOSITS;230363;个人需通知存款 Personal call deposits;1512新增 Added;NULL;NULL;0
6885;28;应付利息 Accrued interest payable;NULL;NULL;25003;25003719;应付中央银行借款利息 Accured Interest Payable - Central Bank Borrowing ;250101;应付向中央银行借款利息 (回购协议) Accrued interest payable- Central Bank borrowing (REPO);1512新增 Added;NULL;NULL;0
6886;28;应付利息 Accrued interest payable;NULL;NULL;25001;25001719;应付中央银行拆入利息 Accrued interest payable- Placement from Central Bank ;250161;应付中央银行拆入利息 Accrued interest payable- Placement from Central Bank ;1512新增 Added;NULL;NULL;0
6887;28;应付利息 Accrued interest payable;NULL;NULL;25002;25002719;应付中央银行透支款项利息 Accrued interest payable- Nostro account- Central Bank- Overdraft;250162;应付中央银行透支款项利息 Accrued interest payable- Nostro account- Central Bank- Overdraft;1512新增 Added;NULL;NULL;0
6888;28;应付利息 Accrued interest payable;NULL;NULL;25003;25003717;应付中央银行借款利息 Accrued interest payable- Central Bank borrowing ;250163;应付中央银行借款利息-参加公开市场操作 Accrued interest payable- Central Bank borrowing- For participating open market operating;1512新增 Added;NULL;NULL;0
6889;28;应付利息 Accrued interest payable;NULL;NULL;25015;25015736;应付非当地央行拆入款项利息 Accrued interest payable- Placement from Nlc bank;250164;应付非当地央行拆入款项利息 Accrued interest payable- Placement from Nlc bank;121205修改 Revised, 1512新增 Added;NULL;NULL;0
6890;28;应付利息 Accrued interest payable;NULL;NULL;25010;25010211;应付银行同业往来存款利息 Accrued interest payable- Current account- Bank;251061;应付银行同业往来存款利息 Accrued interest payable- Current account- Bank;1512新增 Added;NULL;NULL;0
6891;28;应付利息 Accrued interest payable;NULL;NULL;25623;25623224;应付集团内储蓄存款利息 Accrued interest payable- Savings account- Inter-Group ;251062;应付集团内银行储蓄存款利息 Accrued interest payable- Saving account- Inter group bank;1512新增 Added;NULL;NULL;0
6892;28;应付利息 Accrued interest payable;NULL;NULL;25624;25624214;应付集团内往来存款利息 Accrued interest payable- Current account- Inter-Group ;251063;应付集团内银行机构往来存款利息 Accrued interest payable- Current account- Inter group bank;1512新增 Added;NULL;NULL;0
